date,product,quantity,unit_price,unit_cost,stock,region,channel
2024-08-12,LED Monitor,14,199.35,119.39,42,North,Retail
2024-08-12,Laptop Stand,19,36.99,22.42,36,South,Online
2024-08-12,Mechanical Keyboard,22,96.86,51.2,35,North,Online
2024-08-12,Webcam,13,56.96,35.43,21,South,Online
2024-08-13,Smart Speaker,17,75.01,44.62,72,South,Online
2024-08-13,Wireless Headphones,24,88.19,51.32,71,West,Wholesale
2024-08-13,Office Chair,12,158.01,91.86,21,South,Online
2024-08-13,Gaming Mouse,26,42.28,27.32,60,East,Retail
2024-08-13,LED Monitor,16,198.68,129.17,35,South,Wholesale
2024-08-13,Laptop Stand,17,35.56,20.89,87,North,Wholesale
2024-08-13,Mechanical Keyboard,23,95.68,54.54,128,South,Retail
2024-08-13,Webcam,13,56.59,31.22,65,North,Online
2024-08-14,Smart Speaker,17,73.84,44.45,31,South,Wholesale
2024-08-14,Wireless Headphones,24,90.87,53.61,43,South,Wholesale
2024-08-14,Office Chair,9,152.17,83.95,55,South,Retail
2024-08-14,Gaming Mouse,29,43.83,29.12,16,East,Wholesale
2024-08-14,LED Monitor,12,192.1,105.21,37,South,Online
2024-08-14,Laptop Stand,22,36.07,21.44,78,East,Online
2024-08-14,Mechanical Keyboard,17,103.13,60.54,7,West,Wholesale
2024-08-14,Webcam,10,58.04,33.45,36,West,Retail
2024-08-15,Smart Speaker,18,75.88,41.89,26,East,Online
2024-08-15,Wireless Headphones,22,83.22,47.82,66,South,Retail
2024-08-15,Office Chair,9,152.07,87.39,34,South,Retail
2024-08-15,Gaming Mouse,30,41.57,23.54,92,South,Online
2024-08-15,LED Monitor,12,203.48,124.0,66,North,Online
2024-08-15,Laptop Stand,17,36.02,20.9,57,North,Wholesale
2024-08-15,Mechanical Keyboard,13,96.31,53.64,57,East,Wholesale
2024-08-15,Webcam,11,58.48,34.18,55,North,Wholesale
2024-08-16,Smart Speaker,15,75.26,41.22,18,East,Wholesale
2024-08-16,Wireless Headphones,16,85.75,49.63,58,North,Online
2024-08-16,Office Chair,9,161.67,89.86,10,North,Online
2024-08-16,Gaming Mouse,25,41.09,21.88,46,West,Online
2024-08-16,LED Monitor,15,190.82,110.19,49,North,Retail
2024-08-16,Laptop Stand,22,34.51,20.36,62,South,Retail
2024-08-16,Mechanical Keyboard,18,88.01,48.97,53,North,Online
2024-08-16,Webcam,14,59.6,35.66,36,West,Retail
2024-08-17,Smart Speaker,13,75.08,41.09,55,East,Online
2024-08-17,Wireless Headphones,19,79.46,43.04,108,North,Retail
2024-08-17,Office Chair,5,161.7,93.85,43,South,Online
2024-08-17,Gaming Mouse,24,42.53,25.56,138,East,Retail
2024-08-17,LED Monitor,8,201.1,123.52,56,West,Online
2024-08-17,Laptop Stand,21,37.17,24.43,34,North,Online
2024-08-17,Mechanical Keyboard,15,94.35,52.2,0,South,Retail
2024-08-17,Webcam,13,57.0,36.37,38,West,Wholesale
2024-08-18,Smart Speaker,15,76.14,44.8,71,North,Wholesale
2024-08-18,Wireless Headphones,21,90.14,51.5,69,North,Retail
2024-08-18,Office Chair,9,157.28,97.16,44,West,Online
2024-08-18,Gaming Mouse,12,42.76,21.95,114,East,Online
2024-08-18,LED Monitor,14,191.75,102.28,40,East,Online
2024-08-18,Laptop Stand,16,36.11,23.94,74,South,Wholesale
2024-08-18,Mechanical Keyboard,18,100.97,57.99,2,East,Online
2024-08-18,Webcam,14,56.03,32.2,26,East,Online
2024-08-19,Smart Speaker,17,75.69,45.31,46,South,Wholesale
2024-08-19,Wireless Headphones,16,82.19,48.04,72,West,Online
2024-08-19,Office Chair,13,163.52,89.95,26,North,Retail
2024-08-19,Gaming Mouse,35,44.18,27.11,60,North,Online
2024-08-19,LED Monitor,14,190.37,109.05,37,West,Online
2024-08-19,Laptop Stand,17,32.93,19.6,38,West,Retail
2024-08-19,Mechanical Keyboard,17,95.08,57.4,14,South,Online
2024-08-19,Webcam,15,56.75,30.18,54,South,Retail
2024-08-20,Smart Speaker,16,68.92,41.43,11,East,Retail
2024-08-20,Wireless Headphones,18,85.39,48.39,61,West,Retail
2024-08-20,Office Chair,12,152.58,92.98,38,South,Wholesale
2024-08-20,Gaming Mouse,22,39.58,23.3,65,West,Wholesale
2024-08-20,LED Monitor,12,191.76,120.29,8,North,Wholesale
2024-08-20,Laptop Stand,24,37.71,21.03,43,East,Retail
2024-08-20,Mechanical Keyboard,10,89.75,51.3,96,South,Online
2024-08-20,Webcam,15,60.3,38.79,32,South,Retail
2024-08-21,Smart Speaker,22,70.06,42.79,26,West,Retail
2024-08-21,Wireless Headphones,21,86.02,47.35,77,North,Online
2024-08-21,Office Chair,11,155.38,92.78,18,East,Online
2024-08-21,Gaming Mouse,30,45.83,26.06,62,West,Wholesale
2024-08-21,LED Monitor,16,194.29,110.34,53,East,Wholesale
2024-08-21,Laptop Stand,19,36.11,22.02,44,West,Online
2024-08-21,Mechanical Keyboard,12,91.77,49.61,52,North,Online
2024-08-21,Webcam,13,56.43,31.98,73,West,Retail
2024-08-22,Smart Speaker,16,72.81,41.28,56,North,Wholesale
2024-08-22,Wireless Headphones,18,89.11,46.25,71,East,Wholesale
2024-08-22,Office Chair,10,164.85,91.25,35,North,Retail
2024-08-22,Gaming Mouse,24,41.83,24.4,105,East,Retail
2024-08-22,LED Monitor,13,203.65,113.83,55,West,Online
2024-08-22,Laptop Stand,23,38.79,22.36,0,South,Online
2024-08-22,Mechanical Keyboard,22,97.86,57.49,79,West,Online
2024-08-22,Webcam,17,59.87,37.46,50,East,Retail
2024-08-23,Smart Speaker,14,72.44,45.72,49,North,Wholesale
2024-08-23,Wireless Headphones,20,87.17,50.59,99,South,Retail
2024-08-23,Office Chair,6,153.83,97.45,26,South,Wholesale
2024-08-23,Gaming Mouse,31,43.0,24.85,57,West,Retail
2024-08-23,LED Monitor,11,205.96,122.81,41,East,Wholesale
2024-08-23,Laptop Stand,17,37.32,20.68,13,South,Retail
2024-08-23,Mechanical Keyboard,18,97.61,57.81,42,East,Retail
2024-08-23,Webcam,13,57.01,32.53,77,West,Online
2024-08-24,Smart Speaker,15,69.65,40.17,33,East,Retail
2024-08-24,Wireless Headphones,20,87.82,45.41,78,South,Wholesale
2024-08-24,Office Chair,12,156.95,91.25,45,South,Online
2024-08-24,Gaming Mouse,26,40.62,23.8,79,South,Retail
2024-08-24,LED Monitor,12,213.75,128.08,59,West,Wholesale
2024-08-24,Laptop Stand,17,36.48,20.27,28,East,Online
2024-08-24,Mechanical Keyboard,19,92.67,56.44,45,West,Retail
2024-08-24,Webcam,13,60.02,34.96,62,West,Wholesale
2024-08-25,Smart Speaker,15,71.84,46.32,52,North,Wholesale
2024-08-25,Wireless Headphones,13,86.44,53.35,65,South,Retail
2024-08-25,Office Chair,11,152.05,94.63,27,West,Retail
2024-08-25,Gaming Mouse,27,40.68,22.38,60,East,Online
2024-08-25,LED Monitor,9,186.44,112.74,25,South,Retail
2024-08-25,Laptop Stand,11,35.14,20.37,75,West,Wholesale
2024-08-25,Mechanical Keyboard,20,93.7,52.43,82,South,Online
2024-08-25,Webcam,11,57.69,35.8,64,East,Wholesale
2024-08-26,Smart Speaker,15,74.23,40.86,45,North,Wholesale
2024-08-26,Wireless Headphones,24,92.76,52.88,55,West,Wholesale
2024-08-26,Office Chair,9,158.19,91.33,16,East,Wholesale
2024-08-26,Gaming Mouse,30,41.77,26.28,54,East,Retail
2024-08-26,LED Monitor,18,190.67,99.73,61,West,Online
2024-08-26,Laptop Stand,18,35.26,20.73,31,East,Retail
2024-08-26,Mechanical Keyboard,18,92.61,51.77,43,South,Wholesale
2024-08-26,Webcam,12,58.24,33.08,36,West,Online
2024-08-27,Smart Speaker,14,75.79,47.22,39,East,Retail
2024-08-27,Wireless Headphones,21,90.14,56.52,82,West,Online
2024-08-27,Office Chair,11,161.69,92.71,48,South,Wholesale
2024-08-27,Gaming Mouse,18,42.21,22.26,68,West,Online
2024-08-27,LED Monitor,9,189.13,103.84,40,South,Wholesale
2024-08-27,Laptop Stand,25,37.2,22.13,65,South,Retail
2024-08-27,Mechanical Keyboard,15,98.88,54.05,76,East,Wholesale
2024-08-27,Webcam,15,57.64,34.12,0,South,Online
2024-08-28,Smart Speaker,16,73.87,44.41,48,East,Retail
2024-08-28,Wireless Headphones,21,89.21,52.05,72,South,Online
2024-08-28,Office Chair,9,155.95,96.49,6,West,Wholesale
2024-08-28,Gaming Mouse,23,41.46,22.92,72,East,Wholesale
2024-08-28,LED Monitor,10,189.89,102.72,76,North,Retail
2024-08-28,Laptop Stand,20,35.49,19.58,55,South,Wholesale
2024-08-28,Mechanical Keyboard,23,93.13,55.82,34,South,Online
2024-08-28,Webcam,17,60.35,36.9,35,North,Online
2024-08-29,Smart Speaker,18,75.01,42.62,11,East,Online
2024-08-29,Wireless Headphones,25,85.27,51.09,74,East,Wholesale
2024-08-29,Office Chair,12,151.23,80.38,24,North,Retail
2024-08-29,Gaming Mouse,22,40.98,21.53,136,West,Retail
2024-08-29,LED Monitor,15,204.71,122.27,35,West,Retail
2024-08-29,Laptop Stand,18,39.32,23.46,46,South,Retail
2024-08-29,Mechanical Keyboard,14,101.06,56.61,65,West,Online
2024-08-29,Webcam,15,58.19,33.77,41,South,Retail
2024-08-30,Smart Speaker,13,77.83,44.89,28,South,Retail
2024-08-30,Wireless Headphones,23,91.1,54.37,51,North,Online
2024-08-30,Office Chair,8,153.59,93.55,41,East,Retail
2024-08-30,Gaming Mouse,19,42.16,26.64,7,North,Online
2024-08-30,LED Monitor,9,193.6,110.17,29,South,Retail
2024-08-30,Laptop Stand,18,35.33,18.94,73,South,Online
2024-08-30,Mechanical Keyboard,18,90.82,53.49,64,South,Online
2024-08-30,Webcam,13,57.76,36.69,74,East,Retail
2024-08-31,Smart Speaker,20,71.63,43.65,60,West,Retail
2024-08-31,Wireless Headphones,20,88.67,52.9,61,South,Wholesale
2024-08-31,Office Chair,9,154.09,94.44,35,South,Wholesale
2024-08-31,Gaming Mouse,19,40.46,22.78,46,North,Wholesale
2024-08-31,LED Monitor,13,196.92,122.67,57,West,Online
2024-08-31,Laptop Stand,14,37.98,21.96,54,North,Wholesale
2024-08-31,Mechanical Keyboard,13,91.07,54.55,29,South,Retail
2024-08-31,Webcam,9,55.45,33.01,63,East,Wholesale
2024-09-01,Smart Speaker,15,69.23,38.75,21,West,Online
2024-09-01,Wireless Headphones,19,82.01,44.31,42,West,Online
2024-09-01,Office Chair,10,156.66,95.06,38,North,Wholesale
2024-09-01,Gaming Mouse,22,42.45,25.27,70,South,Wholesale
2024-09-01,LED Monitor,11,192.33,113.98,33,South,Online
2024-09-01,Laptop Stand,15,35.16,19.69,22,East,Retail
2024-09-01,Mechanical Keyboard,15,93.1,56.26,34,North,Retail
2024-09-01,Webcam,14,56.91,32.31,38,South,Wholesale
2024-09-02,Smart Speaker,15,70.89,42.27,35,North,Wholesale
2024-09-02,Wireless Headphones,20,82.04,48.46,116,East,Retail
2024-09-02,Office Chair,13,149.47,90.78,20,West,Online
2024-09-02,Gaming Mouse,18,41.05,22.98,101,West,Retail
2024-09-02,LED Monitor,13,188.64,107.65,24,West,Wholesale
2024-09-02,Laptop Stand,22,37.33,20.81,0,South,Wholesale
2024-09-02,Mechanical Keyboard,21,94.65,52.77,90,South,Online
2024-09-02,Webcam,13,57.4,33.06,45,South,Wholesale
2024-09-03,Smart Speaker,17,75.88,46.67,22,East,Online
2024-09-03,Wireless Headphones,20,81.16,41.89,34,North,Online
2024-09-03,Office Chair,11,156.0,99.61,13,East,Retail
2024-09-03,Gaming Mouse,26,40.92,23.77,19,North,Wholesale
2024-09-03,LED Monitor,12,212.08,122.8,60,East,Retail
2024-09-03,Laptop Stand,19,35.26,20.58,69,South,Wholesale
2024-09-03,Mechanical Keyboard,13,93.36,53.8,39,West,Online
2024-09-03,Webcam,14,61.14,35.1,49,East,Retail
2024-09-04,Smart Speaker,15,74.55,46.79,55,North,Retail
2024-09-04,Wireless Headphones,24,94.07,54.39,141,North,Retail
2024-09-04,Office Chair,9,148.44,96.48,46,South,Online
2024-09-04,Gaming Mouse,31,43.01,27.48,21,North,Wholesale
2024-09-04,LED Monitor,12,184.32,112.77,36,North,Online
2024-09-04,Laptop Stand,29,35.55,20.17,64,East,Online
2024-09-04,Mechanical Keyboard,16,93.88,57.43,65,South,Wholesale
2024-09-04,Webcam,13,53.85,29.25,75,West,Online
2024-09-05,Smart Speaker,13,73.56,42.69,63,North,Online
2024-09-05,Wireless Headphones,17,89.85,51.84,80,East,Online
2024-09-05,Office Chair,11,160.92,95.68,33,East,Online
2024-09-05,Gaming Mouse,20,41.89,25.88,69,North,Online
2024-09-05,LED Monitor,12,199.39,113.41,48,West,Online
2024-09-05,Laptop Stand,22,37.79,23.05,32,South,Retail
2024-09-05,Mechanical Keyboard,17,94.48,51.57,42,North,Wholesale
2024-09-05,Webcam,12,57.36,35.3,46,East,Wholesale
2024-09-06,Smart Speaker,15,73.25,42.49,48,East,Online
2024-09-06,Wireless Headphones,26,86.37,52.32,64,North,Wholesale
2024-09-06,Office Chair,11,161.88,89.73,29,North,Retail
2024-09-06,Gaming Mouse,17,43.54,24.64,32,North,Online
2024-09-06,LED Monitor,11,194.74,117.27,16,North,Wholesale
2024-09-06,Laptop Stand,18,37.22,22.97,36,North,Online
2024-09-06,Mechanical Keyboard,13,102.14,55.77,78,East,Wholesale
2024-09-06,Webcam,17,59.2,32.53,29,North,Wholesale
2024-09-07,Smart Speaker,16,73.82,42.91,55,West,Online
2024-09-07,Wireless Headphones,14,86.47,50.76,86,West,Wholesale
2024-09-07,Office Chair,10,156.56,94.32,18,East,Online
2024-09-07,Gaming Mouse,18,40.16,23.69,69,South,Retail
2024-09-07,LED Monitor,12,199.68,119.15,33,South,Wholesale
2024-09-07,Laptop Stand,14,36.47,21.88,34,North,Online
2024-09-07,Mechanical Keyboard,13,94.23,51.47,73,North,Wholesale
2024-09-07,Webcam,13,62.0,35.61,88,East,Online
2024-09-08,Smart Speaker,14,72.97,43.14,58,North,Wholesale
2024-09-08,Wireless Headphones,24,89.74,52.78,32,South,Online
2024-09-08,Office Chair,9,151.7,84.45,63,North,Retail
2024-09-08,Gaming Mouse,16,40.97,23.7,82,North,Online
2024-09-08,LED Monitor,13,193.53,114.22,20,East,Wholesale
2024-09-08,Laptop Stand,14,34.5,21.11,68,South,Wholesale
2024-09-08,Mechanical Keyboard,15,98.61,51.98,65,South,Online
2024-09-08,Webcam,13,58.77,32.35,11,West,Online
2024-09-09,Smart Speaker,16,75.79,40.85,24,South,Online
2024-09-09,Wireless Headphones,18,84.76,45.54,37,West,Wholesale
2024-09-09,Office Chair,7,154.37,94.44,11,North,Retail
2024-09-09,Gaming Mouse,27,41.39,23.29,109,South,Retail
2024-09-09,LED Monitor,15,200.97,114.5,46,North,Online
2024-09-09,Laptop Stand,21,35.31,20.52,54,North,Retail
2024-09-09,Mechanical Keyboard,13,99.42,59.05,19,East,Retail
2024-09-09,Webcam,18,60.03,37.39,42,West,Retail
2024-09-10,Smart Speaker,10,74.66,41.98,28,South,Online
2024-09-10,Wireless Headphones,24,84.47,47.86,111,South,Online
2024-09-10,Office Chair,12,152.37,90.87,49,South,Online
2024-09-10,Gaming Mouse,29,40.31,24.73,45,West,Online
2024-09-10,LED Monitor,14,201.36,118.82,24,East,Retail
2024-09-10,Laptop Stand,23,36.23,22.26,58,East,Online
2024-09-10,Mechanical Keyboard,21,94.76,55.93,37,South,Retail
2024-09-10,Webcam,12,57.32,33.43,21,West,Retail
2024-09-11,Smart Speaker,21,72.73,43.05,0,East,Retail
2024-09-11,Wireless Headphones,20,86.45,52.95,56,South,Retail
2024-09-11,Office Chair,10,144.6,78.96,47,North,Retail
2024-09-11,Gaming Mouse,22,41.41,26.18,104,North,Wholesale
2024-09-11,LED Monitor,17,192.87,117.7,15,North,Online
2024-09-11,Laptop Stand,18,34.7,19.9,68,South,Retail
2024-09-11,Mechanical Keyboard,20,94.04,56.29,66,South,Retail
2024-09-11,Webcam,13,58.31,34.78,86,South,Wholesale
2024-09-12,Smart Speaker,18,82.0,48.83,57,East,Online
2024-09-12,Wireless Headphones,17,87.62,49.49,82,North,Online
2024-09-12,Office Chair,10,160.9,97.49,29,North,Wholesale
2024-09-12,Gaming Mouse,29,43.14,22.94,62,South,Retail
2024-09-12,LED Monitor,14,204.31,120.24,50,North,Wholesale
2024-09-12,Laptop Stand,16,35.67,20.71,56,East,Online
2024-09-12,Mechanical Keyboard,16,96.19,54.98,46,South,Online
2024-09-12,Webcam,11,54.7,31.15,56,North,Wholesale
2024-09-13,Smart Speaker,16,70.2,40.23,48,South,Online
2024-09-13,Wireless Headphones,21,86.14,50.13,69,South,Wholesale
2024-09-13,Office Chair,8,153.13,76.39,20,North,Retail
2024-09-13,Gaming Mouse,18,42.24,24.43,0,South,Online
2024-09-13,LED Monitor,10,201.37,109.05,36,North,Retail
2024-09-13,Laptop Stand,18,36.16,20.7,15,North,Wholesale
2024-09-13,Mechanical Keyboard,14,95.97,53.91,62,East,Wholesale
2024-09-13,Webcam,10,57.44,33.7,44,South,Retail
2024-09-14,Smart Speaker,12,73.81,43.75,40,North,Wholesale
2024-09-14,Wireless Headphones,13,87.41,47.88,10,West,Retail
2024-09-14,Office Chair,7,158.17,94.59,15,East,Retail
2024-09-14,Gaming Mouse,14,41.27,24.43,88,South,Retail
2024-09-14,LED Monitor,13,187.5,101.73,45,North,Wholesale
2024-09-14,Laptop Stand,15,38.11,22.67,49,West,Wholesale
2024-09-14,Mechanical Keyboard,9,96.43,54.89,22,East,Wholesale
2024-09-14,Webcam,12,59.92,35.0,57,South,Online
2024-09-15,Smart Speaker,13,76.76,42.27,96,South,Wholesale
2024-09-15,Wireless Headphones,19,90.64,57.68,76,North,Wholesale
2024-09-15,Office Chair,12,153.15,89.32,11,West,Online
2024-09-15,Gaming Mouse,19,42.15,24.09,123,West,Online
2024-09-15,LED Monitor,11,198.44,112.87,52,West,Online
2024-09-15,Laptop Stand,15,37.23,20.99,50,North,Retail
2024-09-15,Mechanical Keyboard,17,102.52,61.68,78,East,Retail
2024-09-15,Webcam,12,56.09,32.15,50,East,Wholesale
2024-09-16,Smart Speaker,11,70.59,38.02,55,West,Wholesale
2024-09-16,Wireless Headphones,25,83.09,51.73,86,South,Retail
2024-09-16,Office Chair,9,160.94,96.0,11,East,Wholesale
2024-09-16,Gaming Mouse,14,41.67,25.59,70,North,Wholesale
2024-09-16,LED Monitor,14,204.76,126.81,53,North,Retail
2024-09-16,Laptop Stand,20,36.33,21.17,49,North,Online
2024-09-16,Mechanical Keyboard,13,95.05,55.82,83,South,Online
2024-09-16,Webcam,15,60.19,34.49,51,East,Retail
2024-09-17,Smart Speaker,20,75.65,41.18,52,North,Retail
2024-09-17,Wireless Headphones,20,90.39,53.91,33,North,Wholesale
2024-09-17,Office Chair,8,151.61,92.83,37,North,Retail
2024-09-17,Gaming Mouse,27,41.91,24.32,98,South,Wholesale
2024-09-17,LED Monitor,13,195.84,104.27,23,South,Online
2024-09-17,Laptop Stand,21,34.33,18.32,56,West,Retail
2024-09-17,Mechanical Keyboard,17,100.39,59.29,65,South,Wholesale
2024-09-17,Webcam,16,57.32,34.73,26,South,Wholesale
2024-09-18,Smart Speaker,17,73.6,43.58,43,North,Online
2024-09-18,Wireless Headphones,28,92.27,51.41,83,South,Retail
2024-09-18,Office Chair,8,160.61,84.94,47,East,Retail
2024-09-18,Gaming Mouse,24,42.6,25.45,47,South,Online
2024-09-18,LED Monitor,14,189.3,108.83,67,South,Wholesale
2024-09-18,Laptop Stand,22,34.5,20.52,84,West,Online
2024-09-18,Mechanical Keyboard,20,97.22,56.18,39,North,Online
2024-09-18,Webcam,15,58.38,34.84,16,South,Retail
2024-09-19,Smart Speaker,21,74.2,42.9,53,West,Retail
2024-09-19,Wireless Headphones,17,89.63,49.84,46,West,Wholesale
2024-09-19,Office Chair,13,164.77,97.78,25,North,Wholesale
2024-09-19,Gaming Mouse,22,41.16,21.68,120,West,Online
2024-09-19,LED Monitor,18,188.37,117.49,40,East,Online
2024-09-19,Laptop Stand,13,37.85,22.85,56,West,Retail
2024-09-19,Mechanical Keyboard,15,94.05,53.24,7,South,Retail
2024-09-19,Webcam,16,56.58,33.41,36,North,Wholesale
2024-09-20,Smart Speaker,12,71.71,43.86,41,West,Wholesale
2024-09-20,Wireless Headphones,19,86.12,53.12,74,South,Wholesale
2024-09-20,Office Chair,11,151.46,87.27,26,East,Wholesale
2024-09-20,Gaming Mouse,21,43.96,25.81,24,East,Online
2024-09-20,LED Monitor,15,197.37,110.64,31,South,Retail
2024-09-20,Laptop Stand,22,35.5,22.05,54,South,Wholesale
2024-09-20,Mechanical Keyboard,16,98.87,59.48,61,North,Wholesale
2024-09-20,Webcam,12,61.89,34.21,38,West,Wholesale
2024-09-21,Smart Speaker,14,72.89,42.96,37,West,Retail
2024-09-21,Wireless Headphones,18,85.57,45.18,57,South,Online
2024-09-21,Office Chair,10,158.08,82.52,9,South,Online
2024-09-21,Gaming Mouse,17,42.9,24.0,65,North,Retail
2024-09-21,LED Monitor,12,198.95,112.72,17,South,Wholesale
2024-09-21,Laptop Stand,12,36.54,24.07,81,East,Online
2024-09-21,Mechanical Keyboard,14,89.49,48.35,72,South,Wholesale
2024-09-21,Webcam,10,57.66,31.61,15,East,Online
2024-09-22,Smart Speaker,11,72.08,40.12,51,North,Online
2024-09-22,Wireless Headphones,17,90.86,52.31,48,South,Wholesale
2024-09-22,Office Chair,10,154.2,89.81,17,North,Online
2024-09-22,Gaming Mouse,24,42.65,25.32,73,West,Retail
2024-09-22,LED Monitor,13,204.48,124.19,33,West,Retail
2024-09-22,Laptop Stand,17,36.8,21.66,56,North,Online
2024-09-22,Mechanical Keyboard,17,105.56,60.04,47,North,Retail
2024-09-22,Webcam,11,61.14,34.23,28,North,Online
2024-09-23,Smart Speaker,12,69.58,41.68,103,West,Retail
2024-09-23,Wireless Headphones,14,91.8,51.24,96,West,Online
2024-09-23,Office Chair,8,154.03,92.84,26,East,Retail
2024-09-23,Gaming Mouse,22,40.13,23.75,11,North,Online
2024-09-23,LED Monitor,14,200.1,119.6,36,South,Retail
2024-09-23,Laptop Stand,21,36.56,22.22,74,South,Online
2024-09-23,Mechanical Keyboard,12,97.41,58.09,75,North,Wholesale
2024-09-23,Webcam,11,58.93,34.05,4,East,Retail
2024-09-24,Smart Speaker,10,71.55,44.4,89,East,Wholesale
2024-09-24,Wireless Headphones,20,89.13,56.46,49,West,Retail
2024-09-24,Office Chair,13,152.97,92.04,10,South,Wholesale
2024-09-24,Gaming Mouse,27,39.56,21.69,104,South,Online
2024-09-24,LED Monitor,12,192.81,110.55,46,West,Wholesale
2024-09-24,Laptop Stand,10,34.95,20.44,56,East,Online
2024-09-24,Mechanical Keyboard,18,94.98,53.59,47,North,Retail
2024-09-24,Webcam,13,56.51,32.67,46,East,Wholesale
2024-09-25,Smart Speaker,15,76.48,47.19,47,East,Retail
2024-09-25,Wireless Headphones,20,88.2,53.42,72,West,Retail
2024-09-25,Office Chair,8,149.75,96.48,30,North,Online
2024-09-25,Gaming Mouse,32,42.41,25.33,71,North,Wholesale
2024-09-25,LED Monitor,13,188.42,108.79,46,East,Retail
2024-09-25,Laptop Stand,20,33.06,19.08,137,West,Online
2024-09-25,Mechanical Keyboard,15,97.99,54.65,20,West,Online
2024-09-25,Webcam,14,54.2,29.57,44,West,Online
2024-09-26,Smart Speaker,16,70.85,42.61,21,North,Online
2024-09-26,Wireless Headphones,14,85.6,50.72,111,North,Retail
2024-09-26,Office Chair,11,155.1,85.18,24,West,Retail
2024-09-26,Gaming Mouse,18,42.59,23.27,83,East,Wholesale
2024-09-26,LED Monitor,13,194.61,121.09,45,East,Online
2024-09-26,Laptop Stand,16,36.07,19.86,46,South,Online
2024-09-26,Mechanical Keyboard,15,91.92,49.42,0,North,Online
2024-09-26,Webcam,15,54.76,29.51,76,West,Wholesale
2024-09-27,Smart Speaker,15,75.66,45.39,12,North,Online
2024-09-27,Wireless Headphones,13,96.62,51.42,29,East,Wholesale
2024-09-27,Office Chair,6,162.34,105.96,22,East,Online
2024-09-27,Gaming Mouse,13,41.64,23.76,46,South,Online
2024-09-27,LED Monitor,12,200.24,114.24,17,South,Retail
2024-09-27,Laptop Stand,17,37.12,22.41,17,West,Online
2024-09-27,Mechanical Keyboard,13,92.45,55.72,55,South,Wholesale
2024-09-27,Webcam,13,58.42,35.99,46,South,Retail
2024-09-28,Smart Speaker,17,74.3,42.42,24,East,Online
2024-09-28,Wireless Headphones,22,88.84,55.01,4,East,Wholesale
