date,product,demand_units,unit_price,unit_cost,stock_on_hand,region,channel,revenue,total_cost,profit,month_start,year,month,month_name,day_of_week,week_of_year
2024-07-14,Gaming Mouse,24,42.61,24.42,78,South,Online,1022.64,586.08,436.55999999999995,2024-07-01,2024,7,Jul,Sunday,28
2024-07-14,LED Monitor,14,206.08,129.71,46,South,Retail,2885.1200000000003,1815.94,1069.1800000000003,2024-07-01,2024,7,Jul,Sunday,28
2024-07-14,Laptop Stand,15,35.89,21.83,83,North,Wholesale,538.35,327.45,210.90000000000003,2024-07-01,2024,7,Jul,Sunday,28
2024-07-14,Mechanical Keyboard,20,97.65,60.15,61,East,Retail,1953.0,1203.0,750.0,2024-07-01,2024,7,Jul,Sunday,28
2024-07-14,Webcam,15,52.05,30.79,0,South,Retail,780.75,461.84999999999997,318.90000000000003,2024-07-01,2024,7,Jul,Sunday,28
2024-07-15,Webcam,11,58.67,33.5,35,North,Online,645.37,368.5,276.87,2024-07-01,2024,7,Jul,Monday,29
2024-07-15,Mechanical Keyboard,13,96.77,58.26,67,East,Online,1258.01,757.38,500.63,2024-07-01,2024,7,Jul,Monday,29
2024-07-15,Laptop Stand,25,35.48,19.07,76,East,Wholesale,886.9999999999999,476.75,410.2499999999999,2024-07-01,2024,7,Jul,Monday,29
2024-07-15,LED Monitor,14,199.55,119.43,23,South,Wholesale,2793.7000000000003,1672.02,1121.6800000000003,2024-07-01,2024,7,Jul,Monday,29
2024-07-15,Wireless Headphones,21,95.99,55.67,82,West,Online,2015.79,1169.07,846.72,2024-07-01,2024,7,Jul,Monday,29
2024-07-15,Office Chair,11,149.56,86.25,33,East,Wholesale,1645.16,948.75,696.4100000000001,2024-07-01,2024,7,Jul,Monday,29
2024-07-15,Smart Speaker,18,75.24,41.02,34,West,Retail,1354.32,738.36,615.9599999999999,2024-07-01,2024,7,Jul,Monday,29
2024-07-15,Gaming Mouse,25,40.91,24.86,81,South,Online,1022.7499999999999,621.5,401.2499999999999,2024-07-01,2024,7,Jul,Monday,29
2024-07-16,Mechanical Keyboard,21,97.38,58.28,0,West,Wholesale,2044.98,1223.88,821.0999999999999,2024-07-01,2024,7,Jul,Tuesday,29
2024-07-16,Webcam,9,58.07,33.67,72,East,Wholesale,522.63,303.03000000000003,219.59999999999997,2024-07-01,2024,7,Jul,Tuesday,29
2024-07-16,LED Monitor,19,194.53,103.17,23,West,Wholesale,3696.07,1960.23,1735.8400000000001,2024-07-01,2024,7,Jul,Tuesday,29
2024-07-16,Laptop Stand,22,35.65,20.32,86,South,Wholesale,784.3,447.04,337.25999999999993,2024-07-01,2024,7,Jul,Tuesday,29
2024-07-16,Office Chair,10,152.75,91.5,36,West,Online,1527.5,915.0,612.5,2024-07-01,2024,7,Jul,Tuesday,29
2024-07-16,Gaming Mouse,31,41.45,24.98,100,West,Online,1284.95,774.38,510.57000000000005,2024-07-01,2024,7,Jul,Tuesday,29
2024-07-16,Wireless Headphones,27,89.38,52.19,101,North,Retail,2413.2599999999998,1409.1299999999999,1004.1299999999999,2024-07-01,2024,7,Jul,Tuesday,29
2024-07-16,Smart Speaker,23,78.65,48.72,52,West,Retail,1808.95,1120.56,688.3900000000001,2024-07-01,2024,7,Jul,Tuesday,29
2024-07-17,Mechanical Keyboard,26,94.47,58.0,43,South,Online,2456.22,1508.0,948.2199999999998,2024-07-01,2024,7,Jul,Wednesday,29
2024-07-17,Laptop Stand,23,36.52,21.31,82,South,Retail,839.96,490.13,349.83000000000004,2024-07-01,2024,7,Jul,Wednesday,29
2024-07-17,LED Monitor,14,198.76,129.86,16,East,Online,2782.64,1818.0400000000002,964.5999999999997,2024-07-01,2024,7,Jul,Wednesday,29
2024-07-17,Webcam,13,58.92,36.73,47,East,Wholesale,765.96,477.48999999999995,288.4700000000001,2024-07-01,2024,7,Jul,Wednesday,29
2024-07-17,Office Chair,14,158.79,92.58,23,West,Online,2223.06,1296.12,926.94,2024-07-01,2024,7,Jul,Wednesday,29
2024-07-17,Wireless Headphones,29,87.26,52.72,97,South,Online,2530.54,1528.8799999999999,1001.6600000000001,2024-07-01,2024,7,Jul,Wednesday,29
2024-07-17,Smart Speaker,19,72.7,43.22,41,East,Wholesale,1381.3,821.18,560.12,2024-07-01,2024,7,Jul,Wednesday,29
2024-07-17,Gaming Mouse,26,42.8,23.6,104,North,Wholesale,1112.8,613.6,499.19999999999993,2024-07-01,2024,7,Jul,Wednesday,29
2024-07-18,Smart Speaker,14,73.41,39.07,30,West,Online,1027.74,546.98,480.76,2024-07-01,2024,7,Jul,Thursday,29
2024-07-18,Wireless Headphones,29,97.75,54.97,118,East,Online,2834.75,1594.1299999999999,1240.6200000000001,2024-07-01,2024,7,Jul,Thursday,29
2024-07-18,Office Chair,11,157.35,91.56,37,North,Retail,1730.85,1007.1600000000001,723.6899999999998,2024-07-01,2024,7,Jul,Thursday,29
2024-07-18,Gaming Mouse,20,39.73,23.82,72,East,Retail,794.5999999999999,476.4,318.19999999999993,2024-07-01,2024,7,Jul,Thursday,29
2024-07-18,LED Monitor,14,203.51,119.14,30,North,Wholesale,2849.14,1667.96,1181.1799999999998,2024-07-01,2024,7,Jul,Thursday,29
2024-07-18,Laptop Stand,21,37.99,22.6,94,South,Online,797.7900000000001,474.6,323.19000000000005,2024-07-01,2024,7,Jul,Thursday,29
2024-07-18,Mechanical Keyboard,23,98.06,58.64,73,West,Retail,2255.38,1348.72,906.6600000000001,2024-07-01,2024,7,Jul,Thursday,29
2024-07-18,Webcam,17,55.25,30.73,76,South,Online,939.25,522.41,416.84000000000003,2024-07-01,2024,7,Jul,Thursday,29
2024-07-19,Laptop Stand,24,36.08,20.97,57,East,Wholesale,865.92,503.28,362.64,2024-07-01,2024,7,Jul,Friday,29
2024-07-19,Webcam,16,58.96,33.52,64,North,Wholesale,943.36,536.32,407.03999999999996,2024-07-01,2024,7,Jul,Friday,29
2024-07-19,Mechanical Keyboard,23,88.21,45.87,40,East,Wholesale,2028.83,1055.01,973.8199999999999,2024-07-01,2024,7,Jul,Friday,29
2024-07-19,LED Monitor,11,196.18,109.75,67,South,Retail,2157.98,1207.25,950.73,2024-07-01,2024,7,Jul,Friday,29
2024-07-19,Wireless Headphones,22,92.53,52.66,76,South,Online,2035.66,1158.52,877.1400000000001,2024-07-01,2024,7,Jul,Friday,29
2024-07-19,Office Chair,11,155.02,86.42,29,North,Online,1705.22,950.62,754.6,2024-07-01,2024,7,Jul,Friday,29
2024-07-19,Gaming Mouse,24,44.6,25.74,67,North,Wholesale,1070.4,617.76,452.6400000000001,2024-07-01,2024,7,Jul,Friday,29
2024-07-19,Smart Speaker,20,73.3,39.98,43,South,Online,1466.0,799.5999999999999,666.4000000000001,2024-07-01,2024,7,Jul,Friday,29
2024-07-20,Smart Speaker,16,76.49,44.99,34,North,Retail,1223.84,719.84,503.9999999999999,2024-07-01,2024,7,Jul,Saturday,29
2024-07-20,Wireless Headphones,21,89.0,55.55,0,South,Online,1869.0,1166.55,702.45,2024-07-01,2024,7,Jul,Saturday,29
2024-07-20,Office Chair,8,153.03,87.59,9,North,Retail,1224.24,700.72,523.52,2024-07-01,2024,7,Jul,Saturday,29
2024-07-20,Gaming Mouse,20,45.61,28.92,58,East,Online,912.2,578.4000000000001,333.79999999999995,2024-07-01,2024,7,Jul,Saturday,29
2024-07-20,LED Monitor,10,184.78,106.52,20,South,Wholesale,1847.8,1065.2,782.5999999999999,2024-07-01,2024,7,Jul,Saturday,29
2024-07-20,Laptop Stand,13,35.04,20.48,66,North,Retail,455.52,266.24,189.27999999999997,2024-07-01,2024,7,Jul,Saturday,29
2024-07-20,Mechanical Keyboard,13,98.87,54.97,67,South,Online,1285.31,714.61,570.6999999999999,2024-07-01,2024,7,Jul,Saturday,29
2024-07-20,Webcam,10,57.36,33.9,53,West,Wholesale,573.6,339.0,234.60000000000002,2024-07-01,2024,7,Jul,Saturday,29
2024-07-21,Webcam,15,59.48,33.47,53,West,Wholesale,892.1999999999999,502.04999999999995,390.15,2024-07-01,2024,7,Jul,Sunday,29
2024-07-21,Mechanical Keyboard,17,100.34,59.43,72,South,Online,1705.78,1010.31,695.47,2024-07-01,2024,7,Jul,Sunday,29
2024-07-21,Laptop Stand,14,33.72,17.28,25,North,Wholesale,472.08,241.92000000000002,230.15999999999997,2024-07-01,2024,7,Jul,Sunday,29
2024-07-21,LED Monitor,15,194.61,111.79,26,East,Online,2919.15,1676.8500000000001,1242.3,2024-07-01,2024,7,Jul,Sunday,29
2024-07-21,Wireless Headphones,28,85.17,47.03,107,West,Online,2384.76,1316.8400000000001,1067.92,2024-07-01,2024,7,Jul,Sunday,29
2024-07-21,Office Chair,7,152.36,90.29,30,East,Wholesale,1066.52,632.0300000000001,434.4899999999999,2024-07-01,2024,7,Jul,Sunday,29
2024-07-21,Smart Speaker,20,76.61,43.84,64,South,Online,1532.2,876.8000000000001,655.4,2024-07-01,2024,7,Jul,Sunday,29
2024-07-21,Gaming Mouse,21,40.95,22.67,152,South,Online,859.95,476.07000000000005,383.88,2024-07-01,2024,7,Jul,Sunday,29
2024-07-22,Laptop Stand,18,36.98,21.41,112,South,Online,665.64,385.38,280.26,2024-07-01,2024,7,Jul,Monday,30
2024-07-22,Webcam,14,56.3,33.77,58,North,Wholesale,788.1999999999999,472.78000000000003,315.4199999999999,2024-07-01,2024,7,Jul,Monday,30
2024-07-22,Mechanical Keyboard,22,96.33,58.17,44,West,Wholesale,2119.2599999999998,1279.74,839.5199999999998,2024-07-01,2024,7,Jul,Monday,30
2024-07-22,LED Monitor,16,208.51,115.95,48,South,Retail,3336.16,1855.2,1480.9599999999998,2024-07-01,2024,7,Jul,Monday,30
2024-07-22,Wireless Headphones,19,89.08,53.19,87,West,Online,1692.52,1010.6099999999999,681.9100000000001,2024-07-01,2024,7,Jul,Monday,30
2024-07-22,Office Chair,13,149.57,94.31,25,South,Retail,1944.4099999999999,1226.03,718.3799999999999,2024-07-01,2024,7,Jul,Monday,30
2024-07-22,Gaming Mouse,26,41.39,21.76,72,West,Online,1076.14,565.76,510.3800000000001,2024-07-01,2024,7,Jul,Monday,30
2024-07-22,Smart Speaker,15,71.09,38.71,52,West,Retail,1066.3500000000001,580.65,485.70000000000016,2024-07-01,2024,7,Jul,Monday,30
2024-07-23,Smart Speaker,22,77.75,44.22,63,West,Retail,1710.5,972.8399999999999,737.6600000000001,2024-07-01,2024,7,Jul,Tuesday,30
2024-07-23,Wireless Headphones,24,87.13,54.77,84,North,Online,2091.12,1314.48,776.6399999999999,2024-07-01,2024,7,Jul,Tuesday,30
2024-07-23,Office Chair,14,143.22,74.41,49,South,Online,2005.08,1041.74,963.3399999999999,2024-07-01,2024,7,Jul,Tuesday,30
2024-07-23,Gaming Mouse,29,40.05,23.2,162,West,Retail,1161.4499999999998,672.8,488.64999999999986,2024-07-01,2024,7,Jul,Tuesday,30
2024-07-23,LED Monitor,15,194.96,110.77,0,North,Retail,2924.4,1661.55,1262.8500000000001,2024-07-01,2024,7,Jul,Tuesday,30
2024-07-23,Laptop Stand,25,34.01,19.05,30,West,Retail,850.25,476.25,374.0,2024-07-01,2024,7,Jul,Tuesday,30
2024-07-23,Mechanical Keyboard,20,89.0,53.26,81,North,Retail,1780.0,1065.2,714.8,2024-07-01,2024,7,Jul,Tuesday,30
2024-07-23,Webcam,8,55.98,34.54,0,North,Retail,447.84,276.32,171.51999999999998,2024-07-01,2024,7,Jul,Tuesday,30
2024-07-24,LED Monitor,10,190.55,115.53,51,North,Wholesale,1905.5,1155.3,750.2,2024-07-01,2024,7,Jul,Wednesday,30
2024-07-24,Webcam,22,58.66,32.73,69,East,Wholesale,1290.52,720.06,570.46,2024-07-01,2024,7,Jul,Wednesday,30
2024-07-24,Mechanical Keyboard,17,97.44,57.8,45,South,Wholesale,1656.48,982.5999999999999,673.8800000000001,2024-07-01,2024,7,Jul,Wednesday,30
2024-07-24,Laptop Stand,29,36.59,21.94,151,West,Retail,1061.1100000000001,636.26,424.85000000000014,2024-07-01,2024,7,Jul,Wednesday,30
2024-07-24,Gaming Mouse,33,42.43,22.59,80,East,Online,1400.19,745.47,654.72,2024-07-01,2024,7,Jul,Wednesday,30
2024-07-24,Wireless Headphones,32,88.37,52.25,22,South,Wholesale,2827.84,1672.0,1155.8400000000001,2024-07-01,2024,7,Jul,Wednesday,30
2024-07-24,Smart Speaker,14,76.08,42.59,64,East,Online,1065.12,596.26,468.8599999999999,2024-07-01,2024,7,Jul,Wednesday,30
2024-07-24,Office Chair,10,151.96,88.04,9,North,Online,1519.6000000000001,880.4000000000001,639.2,2024-07-01,2024,7,Jul,Wednesday,30
2024-07-25,Smart Speaker,16,75.46,40.84,60,North,Wholesale,1207.36,653.44,553.9199999999998,2024-07-01,2024,7,Jul,Thursday,30
2024-07-25,Wireless Headphones,25,87.83,49.61,56,East,Retail,2195.75,1240.25,955.5,2024-07-01,2024,7,Jul,Thursday,30
2024-07-25,Office Chair,10,159.97,84.46,48,West,Online,1599.7,844.5999999999999,755.1000000000001,2024-07-01,2024,7,Jul,Thursday,30
2024-07-25,Gaming Mouse,28,40.34,25.01,128,North,Wholesale,1129.52,700.2800000000001,429.2399999999999,2024-07-01,2024,7,Jul,Thursday,30
2024-07-25,LED Monitor,10,203.75,120.65,10,East,Online,2037.5,1206.5,831.0,2024-07-01,2024,7,Jul,Thursday,30
2024-07-25,Laptop Stand,22,36.7,21.48,72,North,Wholesale,807.4000000000001,472.56,334.8400000000001,2024-07-01,2024,7,Jul,Thursday,30
2024-07-25,Mechanical Keyboard,23,86.37,49.27,53,South,Retail,1986.5100000000002,1133.21,853.3000000000002,2024-07-01,2024,7,Jul,Thursday,30
2024-07-25,Webcam,15,60.53,33.13,53,East,Retail,907.95,496.95000000000005,411.0,2024-07-01,2024,7,Jul,Thursday,30
2024-07-26,Mechanical Keyboard,17,95.3,56.39,88,North,Retail,1620.1,958.63,661.4699999999999,2024-07-01,2024,7,Jul,Friday,30
2024-07-26,Laptop Stand,16,38.81,23.67,85,West,Retail,620.96,378.72,242.24,2024-07-01,2024,7,Jul,Friday,30
2024-07-26,LED Monitor,12,213.45,113.76,63,North,Retail,2561.3999999999996,1365.1200000000001,1196.2799999999995,2024-07-01,2024,7,Jul,Friday,30
2024-07-26,Webcam,11,59.67,36.26,56,West,Online,656.37,398.85999999999996,257.51000000000005,2024-07-01,2024,7,Jul,Friday,30
2024-07-26,Office Chair,13,153.24,87.94,24,North,Online,1992.1200000000001,1143.22,848.9000000000001,2024-07-01,2024,7,Jul,Friday,30
2024-07-26,Wireless Headphones,28,90.88,52.21,81,West,Wholesale,2544.64,1461.88,1082.7599999999998,2024-07-01,2024,7,Jul,Friday,30
2024-07-26,Smart Speaker,14,77.83,43.87,58,West,Online,1089.62,614.18,475.43999999999994,2024-07-01,2024,7,Jul,Friday,30
2024-07-26,Gaming Mouse,28,42.38,25.41,74,West,Online,1186.64,711.48,475.1600000000001,2024-07-01,2024,7,Jul,Friday,30
2024-07-27,Mechanical Keyboard,19,93.57,51.87,61,East,Wholesale,1777.83,985.53,792.3,2024-07-01,2024,7,Jul,Saturday,30
2024-07-27,Laptop Stand,18,38.9,22.67,102,South,Retail,700.1999999999999,408.06000000000006,292.1399999999999,2024-07-01,2024,7,Jul,Saturday,30
2024-07-27,LED Monitor,11,201.53,116.25,31,West,Retail,2216.83,1278.75,938.0799999999999,2024-07-01,2024,7,Jul,Saturday,30
2024-07-27,Webcam,13,55.39,29.87,13,East,Wholesale,720.07,388.31,331.76000000000005,2024-07-01,2024,7,Jul,Saturday,30
2024-07-27,Office Chair,8,156.96,84.49,51,East,Retail,1255.68,675.92,579.7600000000001,2024-07-01,2024,7,Jul,Saturday,30
2024-07-27,Wireless Headphones,20,87.63,43.06,25,East,Retail,1752.6,861.2,891.3999999999999,2024-07-01,2024,7,Jul,Saturday,30
2024-07-27,Smart Speaker,14,71.59,39.66,10,East,Retail,1002.26,555.24,447.02,2024-07-01,2024,7,Jul,Saturday,30
2024-07-27,Gaming Mouse,24,45.42,28.41,61,South,Retail,1090.08,681.84,408.2399999999999,2024-07-01,2024,7,Jul,Saturday,30
2024-07-28,Smart Speaker,15,76.91,44.58,0,North,Wholesale,1153.6499999999999,668.6999999999999,484.94999999999993,2024-07-01,2024,7,Jul,Sunday,30
2024-07-28,Wireless Headphones,20,95.53,51.23,50,South,Online,1910.6,1024.6,886.0,2024-07-01,2024,7,Jul,Sunday,30
2024-07-28,Office Chair,11,158.06,92.22,35,North,Wholesale,1738.66,1014.42,724.2400000000001,2024-07-01,2024,7,Jul,Sunday,30
2024-07-28,Gaming Mouse,20,43.29,23.33,83,South,Online,865.8,466.59999999999997,399.2,2024-07-01,2024,7,Jul,Sunday,30
2024-07-28,LED Monitor,11,197.84,111.05,19,North,Online,2176.2400000000002,1221.55,954.6900000000003,2024-07-01,2024,7,Jul,Sunday,30
2024-07-28,Laptop Stand,15,36.41,19.86,75,North,Retail,546.15,297.9,248.25,2024-07-01,2024,7,Jul,Sunday,30
2024-07-28,Mechanical Keyboard,15,93.9,58.19,59,North,Retail,1408.5,872.8499999999999,535.6500000000001,2024-07-01,2024,7,Jul,Sunday,30
2024-07-28,Webcam,15,53.72,31.09,79,North,Online,805.8,466.35,339.44999999999993,2024-07-01,2024,7,Jul,Sunday,30
2024-07-29,Laptop Stand,16,36.94,19.56,34,East,Wholesale,591.04,312.96,278.08,2024-07-01,2024,7,Jul,Monday,31
2024-07-29,Mechanical Keyboard,17,98.82,58.02,52,West,Retail,1679.9399999999998,986.34,693.5999999999998,2024-07-01,2024,7,Jul,Monday,31
2024-07-29,LED Monitor,15,200.14,121.97,18,West,Online,3002.1,1829.55,1172.55,2024-07-01,2024,7,Jul,Monday,31
2024-07-29,Webcam,14,54.39,30.24,55,North,Online,761.46,423.35999999999996,338.1000000000001,2024-07-01,2024,7,Jul,Monday,31
2024-07-29,Office Chair,8,140.08,80.26,30,East,Wholesale,1120.64,642.08,478.56000000000006,2024-07-01,2024,7,Jul,Monday,31
2024-07-29,Smart Speaker,16,75.42,45.77,3,West,Online,1206.72,732.32,474.4,2024-07-01,2024,7,Jul,Monday,31
2024-07-29,Gaming Mouse,30,43.76,25.16,0,South,Retail,1312.8,754.8,558.0,2024-07-01,2024,7,Jul,Monday,31
2024-07-29,Wireless Headphones,22,86.77,53.74,56,North,Wholesale,1908.9399999999998,1182.28,726.6599999999999,2024-07-01,2024,7,Jul,Monday,31
2024-07-30,Webcam,11,53.24,32.38,25,East,Retail,585.64,356.18,229.45999999999998,2024-07-01,2024,7,Jul,Tuesday,31
2024-07-30,Smart Speaker,12,72.12,40.57,43,North,Wholesale,865.44,486.84000000000003,378.6,2024-07-01,2024,7,Jul,Tuesday,31
2024-07-30,Wireless Headphones,20,86.73,52.31,97,West,Online,1734.6000000000001,1046.2,688.4000000000001,2024-07-01,2024,7,Jul,Tuesday,31
2024-07-30,Office Chair,10,155.76,86.53,16,South,Online,1557.6,865.3,692.3,2024-07-01,2024,7,Jul,Tuesday,31
2024-07-30,Gaming Mouse,24,40.29,23.56,110,West,Retail,966.96,565.4399999999999,401.5200000000001,2024-07-01,2024,7,Jul,Tuesday,31
2024-07-30,LED Monitor,14,196.48,115.97,43,East,Wholesale,2750.72,1623.58,1127.1399999999999,2024-07-01,2024,7,Jul,Tuesday,31
2024-07-30,Laptop Stand,16,36.04,22.02,0,West,Online,576.64,352.32,224.32,2024-07-01,2024,7,Jul,Tuesday,31
2024-07-30,Mechanical Keyboard,23,95.49,56.96,39,North,Retail,2196.27,1310.08,886.19,2024-07-01,2024,7,Jul,Tuesday,31
2024-07-31,Webcam,19,53.24,33.42,56,West,Wholesale,1011.5600000000001,634.98,376.58000000000004,2024-07-01,2024,7,Jul,Wednesday,31
2024-07-31,Mechanical Keyboard,21,96.16,57.97,92,South,Wholesale,2019.36,1217.37,801.99,2024-07-01,2024,7,Jul,Wednesday,31
2024-07-31,Laptop Stand,23,39.67,20.89,75,South,Online,912.4100000000001,480.47,431.94000000000005,2024-07-01,2024,7,Jul,Wednesday,31
2024-07-31,LED Monitor,15,196.25,113.57,46,North,Wholesale,2943.75,1703.55,1240.2,2024-07-01,2024,7,Jul,Wednesday,31
2024-07-31,Wireless Headphones,25,90.0,52.84,124,West,Wholesale,2250.0,1321.0,929.0,2024-07-01,2024,7,Jul,Wednesday,31
2024-07-31,Office Chair,11,161.14,99.57,12,North,Online,1772.54,1095.27,677.27,2024-07-01,2024,7,Jul,Wednesday,31
2024-07-31,Smart Speaker,13,70.35,40.44,35,North,Wholesale,914.55,525.72,388.8299999999999,2024-07-01,2024,7,Jul,Wednesday,31
2024-07-31,Gaming Mouse,34,42.75,25.05,75,East,Wholesale,1453.5,851.7,601.8,2024-07-01,2024,7,Jul,Wednesday,31
2024-08-01,LED Monitor,12,206.82,123.28,34,South,Retail,2481.84,1479.3600000000001,1002.48,2024-08-01,2024,8,Aug,Thursday,31
2024-08-01,Mechanical Keyboard,27,92.3,53.25,104,North,Wholesale,2492.1,1437.75,1054.35,2024-08-01,2024,8,Aug,Thursday,31
2024-08-01,Laptop Stand,14,36.49,19.24,84,West,Wholesale,510.86,269.35999999999996,241.50000000000006,2024-08-01,2024,8,Aug,Thursday,31
2024-08-01,Webcam,13,58.45,33.9,51,East,Wholesale,759.85,440.7,319.15000000000003,2024-08-01,2024,8,Aug,Thursday,31
2024-08-01,Gaming Mouse,26,41.82,25.72,73,West,Wholesale,1087.32,668.72,418.5999999999999,2024-08-01,2024,8,Aug,Thursday,31
2024-08-01,Wireless Headphones,27,83.5,50.87,68,North,Retail,2254.5,1373.49,881.01,2024-08-01,2024,8,Aug,Thursday,31
2024-08-01,Smart Speaker,13,71.85,41.99,50,North,Wholesale,934.05,545.87,388.17999999999995,2024-08-01,2024,8,Aug,Thursday,31
2024-08-01,Office Chair,8,157.73,80.06,44,West,Online,1261.84,640.48,621.3599999999999,2024-08-01,2024,8,Aug,Thursday,31
2024-08-02,Mechanical Keyboard,13,94.34,55.12,0,West,Retail,1226.42,716.56,509.8600000000001,2024-08-01,2024,8,Aug,Friday,31
2024-08-02,Laptop Stand,20,35.41,23.06,10,South,Online,708.1999999999999,461.2,246.99999999999994,2024-08-01,2024,8,Aug,Friday,31
2024-08-02,LED Monitor,11,187.1,100.76,29,South,Online,2058.1,1108.3600000000001,949.7399999999998,2024-08-01,2024,8,Aug,Friday,31
2024-08-02,Webcam,18,57.08,33.55,62,North,Wholesale,1027.44,603.9,423.5400000000001,2024-08-01,2024,8,Aug,Friday,31
2024-08-02,Office Chair,7,149.44,84.26,49,South,Online,1046.08,589.82,456.2599999999999,2024-08-01,2024,8,Aug,Friday,31
2024-08-02,Wireless Headphones,14,92.08,54.41,41,West,Online,1289.12,761.74,527.3799999999999,2024-08-01,2024,8,Aug,Friday,31
2024-08-02,Smart Speaker,15,69.86,40.8,57,North,Wholesale,1047.9,612.0,435.9000000000001,2024-08-01,2024,8,Aug,Friday,31
2024-08-02,Gaming Mouse,27,41.21,24.21,68,South,Wholesale,1112.67,653.6700000000001,459.0,2024-08-01,2024,8,Aug,Friday,31
2024-08-03,Smart Speaker,13,68.11,40.81,42,South,Wholesale,885.43,530.53,354.9,2024-08-01,2024,8,Aug,Saturday,31
2024-08-03,Wireless Headphones,20,87.18,49.18,76,South,Online,1743.6000000000001,983.6,760.0000000000001,2024-08-01,2024,8,Aug,Saturday,31
2024-08-03,Office Chair,12,147.42,82.57,56,North,Online,1769.04,990.8399999999999,778.2,2024-08-01,2024,8,Aug,Saturday,31
2024-08-03,Gaming Mouse,23,40.62,22.91,72,North,Retail,934.26,526.93,407.33000000000004,2024-08-01,2024,8,Aug,Saturday,31
2024-08-03,LED Monitor,12,197.79,113.45,12,South,Retail,2373.48,1361.4,1012.0799999999999,2024-08-01,2024,8,Aug,Saturday,31
2024-08-03,Laptop Stand,21,34.28,19.69,33,West,Online,719.88,413.49,306.39,2024-08-01,2024,8,Aug,Saturday,31
2024-08-03,Mechanical Keyboard,15,100.96,60.09,19,West,Wholesale,1514.3999999999999,901.35,613.0499999999998,2024-08-01,2024,8,Aug,Saturday,31
2024-08-03,Webcam,11,56.83,33.5,30,West,Online,625.13,368.5,256.63,2024-08-01,2024,8,Aug,Saturday,31
2024-08-04,Mechanical Keyboard,19,96.32,48.83,27,South,Retail,1830.08,927.77,902.31,2024-08-01,2024,8,Aug,Sunday,31
2024-08-04,Webcam,16,60.25,32.07,46,South,Online,964.0,513.12,450.88,2024-08-01,2024,8,Aug,Sunday,31
2024-08-04,LED Monitor,11,198.5,107.42,68,North,Retail,2183.5,1181.6200000000001,1001.8799999999999,2024-08-01,2024,8,Aug,Sunday,31
2024-08-04,Laptop Stand,19,34.3,20.11,26,West,Wholesale,651.6999999999999,382.09,269.60999999999996,2024-08-01,2024,8,Aug,Sunday,31
2024-08-04,Office Chair,7,150.78,84.6,15,West,Retail,1055.46,592.1999999999999,463.2600000000001,2024-08-01,2024,8,Aug,Sunday,31
2024-08-04,Gaming Mouse,22,40.21,24.34,40,West,Wholesale,884.62,535.48,349.14,2024-08-01,2024,8,Aug,Sunday,31
2024-08-04,Wireless Headphones,22,94.33,61.13,31,West,Online,2075.2599999999998,1344.8600000000001,730.3999999999996,2024-08-01,2024,8,Aug,Sunday,31
2024-08-04,Smart Speaker,13,72.4,40.57,33,North,Online,941.2,527.41,413.7900000000001,2024-08-01,2024,8,Aug,Sunday,31
2024-08-05,Smart Speaker,11,73.98,43.52,41,East,Wholesale,813.7800000000001,478.72,335.06000000000006,2024-08-01,2024,8,Aug,Monday,32
2024-08-05,Wireless Headphones,20,87.98,50.64,47,West,Online,1759.6000000000001,1012.8,746.8000000000002,2024-08-01,2024,8,Aug,Monday,32
